ring_id   nest_id   star_count
   5550      3104        42289
   5551      3083         5724
   5552      3084        71325
   5553      3079         8732
   5554      3088        36111
   5555      4795        57457
   5556      4796           84
   5557      4791        48620
   5558      4832        25778
   5559      4811         4452
   5560      4812         1396
   5561      4807         1865
   5562      4816         1589
   5563      4731         9938
   5564      4732        60433
   5565      4727        93279
   5566      4896        91060
   5567      4875        86288
   5568      4870        83245
   5569      4869        81018
   5570      4538        78984
   5571      4537        76379
   5572      4534        74381
   5573      4533        73603
   5574      4554        72320
   5575      4553        72156
   5576      4550        71664
   5577      4549        70657
   5578      4474        71296
   5579      4473        71569
   5580      4470        72511
   5581      4469        73313
   5582        10        74262
   5583         9        73794
   5584         6        73347
   5585         5        76833
   5586      5818        79244
   5587      5817        80445
   5588      5814        81634
   5589      5813        86247
   5590      5834        90718
   5591      5833        99895
   5592      5830       110063
   5593      5829       130554
   5594      5754       147364
   5595      5753       162424
   5596      5750       182393
